Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [191] _GLOBAL__sub_I__ZN5EulerC2ESt6vectorIdSaIdEEddSt8functionIFS2_S2_EE [39] double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [67] std::vector<double, std::allocator<double> >::begin()
 [192] _GLOBAL__sub_I__ZN8ExplicitC2ESt6vectorIdSaIdEEddSt8functionIFS2_S2_EE [103] void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [4] std::vector<double, std::allocator<double> >::push_back(double&&)
 [193] _GLOBAL__sub_I__ZN8ImplicitC2ESt6vectorIdSaIdEEddSt8functionIFS2_S2_EES5_ [58] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [98] std::vector<double, std::allocator<double> >::push_back(double const&)
 [194] _GLOBAL__sub_I_main   [210] std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_allocate(unsigned long) [33] std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&)
  [20] Diff_Dahlquist(std::vector<double, std::allocator<double> >) [211] std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::_Vector_impl() [84] std::vector<double, std::allocator<double> >::vector()
 [195] __static_initialization_and_destruction_0(int, int) [212] std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::~_Vector_impl() [45] std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> >&&)
 [196] __static_initialization_and_destruction_0(int, int) [178] std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [6] std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&)
 [197] __static_initialization_and_destruction_0(int, int) [213] std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl_data::_Vector_impl_data() [10] std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&)
 [198] __static_initialization_and_destruction_0(int, int) [161] std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [100] std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&)
  [19] Dahlquist(std::vector<double, std::allocator<double> >) [214] std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_base() [12] std::vector<double, std::allocator<double> >::~vector()
  [91] Euler::Euler(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [215] std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~_Vector_base() [34] std::vector<double, std::allocator<double> >::operator[](unsigned long)
 [102] Euler::~Euler()        [32] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [174] std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>::function(std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)> const&)
   [2] Implicit::solve()      [54] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::_Vector_base<double, std::allocator<double> >::_Vector_impl&&) [184] std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>::function<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >), void, void>(std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >))
   [3] Implicit::newton()     [47] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [165] std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>::~function()
  [90] Implicit::Implicit(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [82] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [157] std::_Any_data::_M_access()
 [101] Implicit::~Implicit()  [26] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [166] std::vector<double, std::allocator<double> > const (*&std::_Any_data::_M_access<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>())(std::vector<double, std::allocator<double> >)
 [199] __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [36] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [95] void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&)
 [200] __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::allocate(unsigned long, void const*) [31] std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [144] std::iterator_traits<double const*>::difference_type std::__distance<double const*>(double const*, double const*, std::random_access_iterator_tag)
 [201] __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::new_allocator() [61] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [153] __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&)
 [202] __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::~new_allocator() [69] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&&) [150] std::vector<double, std::allocator<double> > const (* const*std::__addressof<std::vector<double, std::allocator<double> > const (* const)(std::vector<double, std::allocator<double> >)>(std::vector<double, std::allocator<double> > const (* const&)(std::vector<double, std::allocator<double> >)))(std::vector<double, std::allocator<double> >)
